card_id,review_time,review_rating,review_state,review_duration
019a0000-0000-7000-8000-000000000702,1745398800000,4,2,5163
019a0000-0000-7000-8000-000000000724,1745398800000,3,3,11175
019a0000-0000-7000-8000-000000000725,1745398800000,3,2,12807
019a0000-0000-7000-8000-000000000037,1745485200000,2,2,10030
019a0000-0000-7000-8000-000000000094,1745485200000,3,3,9751
019a0000-0000-7000-8000-000000000127,1745485200000,1,0,13810
019a0000-0000-7000-8000-000000000261,1745485200000,2,2,8763
019a0000-0000-7000-8000-000000000320,1745485200000,2,3,12593
019a0000-0000-7000-8000-000000000339,1745485200000,2,2,11865
019a0000-0000-7000-8000-000000000440,1745485200000,3,2,8318
019a0000-0000-7000-8000-000000000481,1745485200000,3,0,6029
019a0000-0000-7000-8000-000000000766,1745485200000,3,0,12741
019a0000-0000-7000-8000-000000000005,1745571600000,1,0,14094
019a0000-0000-7000-8000-000000000058,1745571600000,3,2,7080
019a0000-0000-7000-8000-000000000123,1745571600000,3,0,5253
019a0000-0000-7000-8000-000000000127,1745571600000,1,3,11570
019a0000-0000-7000-8000-000000000210,1745571600000,1,2,9425
019a0000-0000-7000-8000-000000000218,1745571600000,2,2,6098
019a0000-0000-7000-8000-000000000257,1745571600000,3,0,13711
019a0000-0000-7000-8000-000000000262,1745571600000,1,2,4586
019a0000-0000-7000-8000-000000000312,1745571600000,3,0,13158
019a0000-0000-7000-8000-000000000548,1745571600000,3,2,14937
019a0000-0000-7000-8000-000000000675,1745571600000,3,2,11721
019a0000-0000-7000-8000-000000000005,1745658000000,1,3,9070
019a0000-0000-7000-8000-000000000054,1745658000000,3,0,10123
019a0000-0000-7000-8000-000000000094,1745658000000,2,2,13312
019a0000-0000-7000-8000-000000000127,1745658000000,2,3,12583
019a0000-0000-7000-8000-000000000210,1745658000000,2,3,13347
019a0000-0000-7000-8000-000000000262,1745658000000,3,3,7407
019a0000-0000-7000-8000-000000000365,1745658000000,3,0,6451
019a0000-0000-7000-8000-000000000393,1745658000000,3,2,10576
019a0000-0000-7000-8000-000000000481,1745658000000,3,2,6504
019a0000-0000-7000-8000-000000000499,1745658000000,3,2,10031
019a0000-0000-7000-8000-000000000522,1745658000000,3,2,7308
019a0000-0000-7000-8000-000000000602,1745658000000,3,2,12132
019a0000-0000-7000-8000-000000000712,1745658000000,1,0,12677
019a0000-0000-7000-8000-000000000761,1745658000000,3,2,7371
019a0000-0000-7000-8000-000000000766,1745658000000,3,2,10818
019a0000-0000-7000-8000-000000000793,1745658000000,3,2,9162
019a0000-0000-7000-8000-000000000005,1745744400000,3,3,13354
019a0000-0000-7000-8000-000000000060,1745744400000,4,2,4857
019a0000-0000-7000-8000-000000000104,1745744400000,1,2,5253
019a0000-0000-7000-8000-000000000114,1745744400000,4,0,5571
019a0000-0000-7000-8000-000000000123,1745744400000,3,2,6100
019a0000-0000-7000-8000-000000000127,1745744400000,3,2,6786
019a0000-0000-7000-8000-000000000164,1745744400000,1,2,14948
019a0000-0000-7000-8000-000000000177,1745744400000,4,0,11276
019a0000-0000-7000-8000-000000000257,1745744400000,3,2,12082
019a0000-0000-7000-8000-000000000284,1745744400000,2,2,13575
019a0000-0000-7000-8000-000000000312,1745744400000,3,2,13352
019a0000-0000-7000-8000-000000000320,1745744400000,3,2,3922
019a0000-0000-7000-8000-000000000391,1745744400000,1,0,11564
019a0000-0000-7000-8000-000000000428,1745744400000,3,2,6071
019a0000-0000-7000-8000-000000000579,1745744400000,3,2,12498
019a0000-0000-7000-8000-000000000642,1745744400000,1,0,9148
019a0000-0000-7000-8000-000000000712,1745744400000,2,3,7868
019a0000-0000-7000-8000-000000000778,1745744400000,1,0,5868
019a0000-0000-7000-8000-000000000054,1745830800000,3,2,12838
019a0000-0000-7000-8000-000000000104,1745830800000,3,3,8221
019a0000-0000-7000-8000-000000000270,1745830800000,3,2,12221
019a0000-0000-7000-8000-000000000365,1745830800000,2,2,3491
019a0000-0000-7000-8000-000000000391,1745830800000,3,3,6633
019a0000-0000-7000-8000-000000000433,1745830800000,2,2,11054
019a0000-0000-7000-8000-000000000464,1745830800000,2,2,12424
019a0000-0000-7000-8000-000000000479,1745830800000,3,0,14655
019a0000-0000-7000-8000-000000000642,1745830800000,4,3,5815
019a0000-0000-7000-8000-000000000694,1745830800000,4,2,13822
019a0000-0000-7000-8000-000000000719,1745830800000,1,0,13486
019a0000-0000-7000-8000-000000000724,1745830800000,3,2,4242
019a0000-0000-7000-8000-000000000778,1745830800000,3,3,7215
019a0000-0000-7000-8000-000000000005,1745917200000,2,2,7546
019a0000-0000-7000-8000-000000000164,1745917200000,3,3,13342
019a0000-0000-7000-8000-000000000210,1745917200000,2,2,14075
019a0000-0000-7000-8000-000000000716,1745917200000,4,2,9216
019a0000-0000-7000-8000-000000000719,1745917200000,3,3,8853
019a0000-0000-7000-8000-000000000757,1745917200000,1,0,6953
019a0000-0000-7000-8000-000000000094,1746003600000,3,2,5042
019a0000-0000-7000-8000-000000000166,1746003600000,4,2,12990
019a0000-0000-7000-8000-000000000327,1746003600000,3,2,9788
019a0000-0000-7000-8000-000000000331,1746003600000,3,2,7402
019a0000-0000-7000-8000-000000000479,1746003600000,3,2,12512
019a0000-0000-7000-8000-000000000516,1746003600000,3,0,8726
019a0000-0000-7000-8000-000000000615,1746003600000,3,2,10130
019a0000-0000-7000-8000-000000000708,1746003600000,3,0,13264
019a0000-0000-7000-8000-000000000712,1746003600000,3,2,9300
019a0000-0000-7000-8000-000000000757,1746003600000,3,3,3056
019a0000-0000-7000-8000-000000000104,1746090000000,3,2,14609
019a0000-0000-7000-8000-000000000127,1746090000000,3,2,5403
019a0000-0000-7000-8000-000000000138,1746090000000,3,0,8483
019a0000-0000-7000-8000-000000000262,1746090000000,3,2,3833
019a0000-0000-7000-8000-000000000304,1746090000000,3,2,14835
019a0000-0000-7000-8000-000000000318,1746090000000,3,0,14928
019a0000-0000-7000-8000-000000000406,1746090000000,3,0,5590
019a0000-0000-7000-8000-000000000699,1746090000000,3,2,12215
019a0000-0000-7000-8000-000000000722,1746090000000,4,2,11271
019a0000-0000-7000-8000-000000000044,1746176400000,3,0,4225
019a0000-0000-7000-8000-000000000108,1746176400000,2,2,9828
019a0000-0000-7000-8000-000000000114,1746176400000,3,2,10961
019a0000-0000-7000-8000-000000000177,1746176400000,2,2,7288
019a0000-0000-7000-8000-000000000186,1746176400000,2,0,13404
019a0000-0000-7000-8000-000000000436,1746176400000,3,0,3826
019a0000-0000-7000-8000-000000000516,1746176400000,3,2,5899
019a0000-0000-7000-8000-000000000528,1746176400000,3,0,6050
019a0000-0000-7000-8000-000000000708,1746176400000,3,2,4483
019a0000-0000-7000-8000-000000000037,1746262800000,3,2,12584
019a0000-0000-7000-8000-000000000138,1746262800000,4,2,8769
019a0000-0000-7000-8000-000000000286,1746262800000,3,2,8632
019a0000-0000-7000-8000-000000000318,1746262800000,3,2,4455
019a0000-0000-7000-8000-000000000391,1746262800000,1,2,9327
019a0000-0000-7000-8000-000000000406,1746262800000,3,2,13005
019a0000-0000-7000-8000-000000000778,1746262800000,3,2,9662
019a0000-0000-7000-8000-000000000005,1746349200000,3,2,9121
019a0000-0000-7000-8000-000000000044,1746349200000,3,2,7875
019a0000-0000-7000-8000-000000000057,1746349200000,3,2,3738
019a0000-0000-7000-8000-000000000186,1746349200000,2,2,5500
019a0000-0000-7000-8000-000000000337,1746349200000,2,0,4635
019a0000-0000-7000-8000-000000000391,1746349200000,3,3,5018
019a0000-0000-7000-8000-000000000436,1746349200000,2,2,4591
019a0000-0000-7000-8000-000000000518,1746349200000,4,0,8802
019a0000-0000-7000-8000-000000000526,1746349200000,3,2,6414
019a0000-0000-7000-8000-000000000528,1746349200000,3,2,3552
019a0000-0000-7000-8000-000000000667,1746349200000,3,2,14081
019a0000-0000-7000-8000-000000000719,1746349200000,3,2,8262
019a0000-0000-7000-8000-000000000136,1746435600000,3,0,5000
019a0000-0000-7000-8000-000000000303,1746435600000,3,2,6501
019a0000-0000-7000-8000-000000000542,1746435600000,3,0,13688
019a0000-0000-7000-8000-000000000648,1746435600000,2,0,9077
019a0000-0000-7000-8000-000000000682,1746435600000,3,2,6675
019a0000-0000-7000-8000-000000000707,1746435600000,4,0,3683
019a0000-0000-7000-8000-000000000757,1746435600000,3,2,3129
019a0000-0000-7000-8000-000000000006,1746522000000,3,0,9123
019a0000-0000-7000-8000-000000000142,1746522000000,3,2,7007
019a0000-0000-7000-8000-000000000210,1746522000000,2,2,6895
019a0000-0000-7000-8000-000000000211,1746522000000,3,2,12603
019a0000-0000-7000-8000-000000000337,1746522000000,3,2,12596
019a0000-0000-7000-8000-000000000385,1746522000000,1,2,5370
019a0000-0000-7000-8000-000000000499,1746522000000,2,2,4556
019a0000-0000-7000-8000-000000000544,1746522000000,4,0,9552
019a0000-0000-7000-8000-000000000011,1746608400000,2,2,8819
019a0000-0000-7000-8000-000000000062,1746608400000,1,0,5148
019a0000-0000-7000-8000-000000000098,1746608400000,3,0,3849
019a0000-0000-7000-8000-000000000136,1746608400000,2,2,7108
019a0000-0000-7000-8000-000000000164,1746608400000,3,2,13142
019a0000-0000-7000-8000-000000000167,1746608400000,3,0,14177
019a0000-0000-7000-8000-000000000542,1746608400000,3,2,6313
019a0000-0000-7000-8000-000000000648,1746608400000,2,2,6467
019a0000-0000-7000-8000-000000000002,1746694800000,3,2,9078
019a0000-0000-7000-8000-000000000006,1746694800000,1,2,10149
019a0000-0000-7000-8000-000000000062,1746694800000,1,3,13759
019a0000-0000-7000-8000-000000000072,1746694800000,1,0,14568
019a0000-0000-7000-8000-000000000241,1746694800000,3,0,13541
019a0000-0000-7000-8000-000000000268,1746694800000,2,2,8483
019a0000-0000-7000-8000-000000000359,1746694800000,3,0,5424
019a0000-0000-7000-8000-000000000391,1746694800000,3,2,9534
019a0000-0000-7000-8000-000000000401,1746694800000,3,2,13157
019a0000-0000-7000-8000-000000000407,1746694800000,3,0,12801
019a0000-0000-7000-8000-000000000487,1746694800000,3,2,5102
019a0000-0000-7000-8000-000000000642,1746694800000,3,2,10760
019a0000-0000-7000-8000-000000000735,1746694800000,1,0,12917
019a0000-0000-7000-8000-000000000006,1746781200000,3,3,12151
019a0000-0000-7000-8000-000000000026,1746781200000,3,0,9482
019a0000-0000-7000-8000-000000000062,1746781200000,1,3,12590
019a0000-0000-7000-8000-000000000072,1746781200000,3,3,14350
019a0000-0000-7000-8000-000000000098,1746781200000,3,2,14596
019a0000-0000-7000-8000-000000000147,1746781200000,1,2,6181
019a0000-0000-7000-8000-000000000167,1746781200000,3,2,13848
019a0000-0000-7000-8000-000000000385,1746781200000,3,3,7614
019a0000-0000-7000-8000-000000000507,1746781200000,3,0,11019
019a0000-0000-7000-8000-000000000518,1746781200000,2,2,11364
019a0000-0000-7000-8000-000000000735,1746781200000,3,3,10217
019a0000-0000-7000-8000-000000000062,1746867600000,1,3,5252
019a0000-0000-7000-8000-000000000094,1746867600000,3,2,10189
019a0000-0000-7000-8000-000000000218,1746867600000,3,2,10272
019a0000-0000-7000-8000-000000000241,1746867600000,3,2,8883
019a0000-0000-7000-8000-000000000359,1746867600000,3,2,3125
019a0000-0000-7000-8000-000000000407,1746867600000,3,2,9899
019a0000-0000-7000-8000-000000000683,1746867600000,3,2,11581
019a0000-0000-7000-8000-000000000703,1746867600000,1,0,8053
019a0000-0000-7000-8000-000000000707,1746867600000,2,2,11947
019a0000-0000-7000-8000-000000000785,1746867600000,3,0,13051
019a0000-0000-7000-8000-000000000026,1746954000000,3,2,10773
019a0000-0000-7000-8000-000000000062,1746954000000,3,3,4142
019a0000-0000-7000-8000-000000000120,1746954000000,3,2,11690
019a0000-0000-7000-8000-000000000308,1746954000000,3,0,9481
019a0000-0000-7000-8000-000000000485,1746954000000,2,2,4107
019a0000-0000-7000-8000-000000000507,1746954000000,3,2,9369
019a0000-0000-7000-8000-000000000544,1746954000000,3,2,10855
019a0000-0000-7000-8000-000000000640,1746954000000,3,2,9055
019a0000-0000-7000-8000-000000000703,1746954000000,3,3,4420
019a0000-0000-7000-8000-000000000062,1747040400000,4,2,9091
019a0000-0000-7000-8000-000000000106,1747040400000,3,0,10668
019a0000-0000-7000-8000-000000000147,1747040400000,2,3,4882
019a0000-0000-7000-8000-000000000662,1747040400000,2,0,4864
019a0000-0000-7000-8000-000000000758,1747040400000,3,2,11165
019a0000-0000-7000-8000-000000000785,1747040400000,3,2,14496
019a0000-0000-7000-8000-000000000127,1747126800000,2,2,12954
019a0000-0000-7000-8000-000000000308,1747126800000,2,2,3668
019a0000-0000-7000-8000-000000000320,1747126800000,3,2,8359
019a0000-0000-7000-8000-000000000365,1747126800000,3,2,7204
019a0000-0000-7000-8000-000000000583,1747126800000,2,2,14592
019a0000-0000-7000-8000-000000000613,1747126800000,1,0,12650
019a0000-0000-7000-8000-000000000789,1747126800000,1,2,10705
019a0000-0000-7000-8000-000000000006,1747213200000,3,2,4803
019a0000-0000-7000-8000-000000000072,1747213200000,3,2,3495
019a0000-0000-7000-8000-000000000106,1747213200000,3,2,5584
019a0000-0000-7000-8000-000000000170,1747213200000,3,2,4876
019a0000-0000-7000-8000-000000000259,1747213200000,2,2,4016
019a0000-0000-7000-8000-000000000282,1747213200000,3,0,3180
019a0000-0000-7000-8000-000000000404,1747213200000,4,0,7963
019a0000-0000-7000-8000-000000000441,1747213200000,3,2,11058
019a0000-0000-7000-8000-000000000546,1747213200000,2,2,11166
019a0000-0000-7000-8000-000000000613,1747213200000,1,3,10746
019a0000-0000-7000-8000-000000000643,1747213200000,3,0,9543
019a0000-0000-7000-8000-000000000662,1747213200000,3,2,10249
019a0000-0000-7000-8000-000000000735,1747213200000,3,2,7727
019a0000-0000-7000-8000-000000000062,1747299600000,3,2,4452
019a0000-0000-7000-8000-000000000186,1747299600000,1,2,4446
019a0000-0000-7000-8000-000000000453,1747299600000,3,0,5769
019a0000-0000-7000-8000-000000000530,1747299600000,2,2,3688
019a0000-0000-7000-8000-000000000613,1747299600000,1,3,7153
019a0000-0000-7000-8000-000000000653,1747299600000,3,0,3274
019a0000-0000-7000-8000-000000000678,1747299600000,3,2,3993
019a0000-0000-7000-8000-000000000137,1747386000000,3,2,7693
019a0000-0000-7000-8000-000000000186,1747386000000,1,3,7551
019a0000-0000-7000-8000-000000000274,1747386000000,3,0,13900
019a0000-0000-7000-8000-000000000276,1747386000000,1,2,8282
019a0000-0000-7000-8000-000000000282,1747386000000,3,2,4404
019a0000-0000-7000-8000-000000000582,1747386000000,3,2,4890
019a0000-0000-7000-8000-000000000613,1747386000000,1,3,11676
019a0000-0000-7000-8000-000000000643,1747386000000,3,2,5566
019a0000-0000-7000-8000-000000000646,1747386000000,3,0,8002
019a0000-0000-7000-8000-000000000703,1747386000000,3,2,3675
019a0000-0000-7000-8000-000000000712,1747386000000,3,2,13411
019a0000-0000-7000-8000-000000000731,1747386000000,2,2,11079
019a0000-0000-7000-8000-000000000789,1747386000000,2,3,4687
019a0000-0000-7000-8000-000000000178,1747472400000,2,2,4961
019a0000-0000-7000-8000-000000000186,1747472400000,3,3,4869
019a0000-0000-7000-8000-000000000323,1747472400000,3,0,7196
019a0000-0000-7000-8000-000000000453,1747472400000,3,2,11394
019a0000-0000-7000-8000-000000000613,1747472400000,2,3,14867
019a0000-0000-7000-8000-000000000638,1747472400000,3,2,4327
019a0000-0000-7000-8000-000000000653,1747472400000,1,2,14257
019a0000-0000-7000-8000-000000000783,1747472400000,3,0,4230
019a0000-0000-7000-8000-000000000240,1747558800000,2,0,4933
019a0000-0000-7000-8000-000000000274,1747558800000,3,2,4442
019a0000-0000-7000-8000-000000000276,1747558800000,3,3,12575
019a0000-0000-7000-8000-000000000284,1747558800000,3,2,9175
019a0000-0000-7000-8000-000000000402,1747558800000,3,2,4961
019a0000-0000-7000-8000-000000000613,1747558800000,2,2,13820
019a0000-0000-7000-8000-000000000646,1747558800000,3,2,8424
019a0000-0000-7000-8000-000000000648,1747558800000,2,2,8912
019a0000-0000-7000-8000-000000000653,1747558800000,2,3,3753
019a0000-0000-7000-8000-000000000792,1747558800000,3,0,3553
019a0000-0000-7000-8000-000000000186,1747645200000,3,2,8568
019a0000-0000-7000-8000-000000000323,1747645200000,3,2,13367
019a0000-0000-7000-8000-000000000385,1747645200000,3,2,11779
019a0000-0000-7000-8000-000000000404,1747645200000,3,2,12498
019a0000-0000-7000-8000-000000000409,1747645200000,1,0,9185
019a0000-0000-7000-8000-000000000436,1747645200000,3,2,7173
019a0000-0000-7000-8000-000000000467,1747645200000,3,2,3299
019a0000-0000-7000-8000-000000000481,1747645200000,3,2,6129
019a0000-0000-7000-8000-000000000613,1747645200000,1,2,10576
019a0000-0000-7000-8000-000000000766,1747645200000,3,2,14120
019a0000-0000-7000-8000-000000000783,1747645200000,3,2,6602
019a0000-0000-7000-8000-000000000005,1747731600000,2,2,13959
019a0000-0000-7000-8000-000000000123,1747731600000,3,2,12748
019a0000-0000-7000-8000-000000000147,1747731600000,3,2,11687
019a0000-0000-7000-8000-000000000161,1747731600000,1,2,7936
019a0000-0000-7000-8000-000000000210,1747731600000,3,2,13662
019a0000-0000-7000-8000-000000000235,1747731600000,3,0,6856
019a0000-0000-7000-8000-000000000240,1747731600000,3,2,3929
019a0000-0000-7000-8000-000000000257,1747731600000,1,2,4408
019a0000-0000-7000-8000-000000000312,1747731600000,3,2,9922
019a0000-0000-7000-8000-000000000409,1747731600000,3,3,5886
019a0000-0000-7000-8000-000000000429,1747731600000,3,0,13646
019a0000-0000-7000-8000-000000000563,1747731600000,3,0,8424
019a0000-0000-7000-8000-000000000792,1747731600000,3,2,11336
019a0000-0000-7000-8000-000000000054,1747818000000,2,2,11599
019a0000-0000-7000-8000-000000000174,1747818000000,3,0,8801
019a0000-0000-7000-8000-000000000653,1747818000000,2,2,4404
019a0000-0000-7000-8000-000000000739,1747818000000,3,0,9336
019a0000-0000-7000-8000-000000000088,1747904400000,3,0,5475
019a0000-0000-7000-8000-000000000111,1747904400000,4,0,9854
019a0000-0000-7000-8000-000000000136,1747904400000,3,2,7874
019a0000-0000-7000-8000-000000000235,1747904400000,3,2,10662
019a0000-0000-7000-8000-000000000257,1747904400000,1,3,11201
019a0000-0000-7000-8000-000000000267,1747904400000,3,0,6775
019a0000-0000-7000-8000-000000000281,1747904400000,1,0,12736
019a0000-0000-7000-8000-000000000302,1747904400000,2,0,13570
019a0000-0000-7000-8000-000000000337,1747904400000,3,2,11874
019a0000-0000-7000-8000-000000000391,1747904400000,3,2,14576
019a0000-0000-7000-8000-000000000429,1747904400000,3,2,13151
019a0000-0000-7000-8000-000000000563,1747904400000,1,2,8012
019a0000-0000-7000-8000-000000000174,1747990800000,3,2,10720
019a0000-0000-7000-8000-000000000257,1747990800000,3,3,6222
019a0000-0000-7000-8000-000000000281,1747990800000,3,3,3082
019a0000-0000-7000-8000-000000000334,1747990800000,3,0,5353
019a0000-0000-7000-8000-000000000479,1747990800000,3,2,8471
019a0000-0000-7000-8000-000000000561,1747990800000,2,2,11779
019a0000-0000-7000-8000-000000000563,1747990800000,3,3,5502
019a0000-0000-7000-8000-000000000724,1747990800000,3,2,7340
019a0000-0000-7000-8000-000000000739,1747990800000,2,2,8624
019a0000-0000-7000-8000-000000000797,1747990800000,3,0,3415
019a0000-0000-7000-8000-000000000088,1748077200000,4,2,11103
019a0000-0000-7000-8000-000000000148,1748077200000,2,0,11932
019a0000-0000-7000-8000-000000000161,1748077200000,3,3,3857
019a0000-0000-7000-8000-000000000186,1748077200000,3,2,7353
019a0000-0000-7000-8000-000000000267,1748077200000,3,2,11641
019a0000-0000-7000-8000-000000000302,1748077200000,4,2,3131
019a0000-0000-7000-8000-000000000419,1748077200000,3,0,13833
019a0000-0000-7000-8000-000000000471,1748077200000,1,0,9417
019a0000-0000-7000-8000-000000000523,1748077200000,3,0,5510
019a0000-0000-7000-8000-000000000634,1748077200000,3,0,9394
019a0000-0000-7000-8000-000000000334,1748163600000,3,2,6368
019a0000-0000-7000-8000-000000000367,1748163600000,1,0,13655
019a0000-0000-7000-8000-000000000409,1748163600000,3,2,3605
019a0000-0000-7000-8000-000000000471,1748163600000,3,3,5190
019a0000-0000-7000-8000-000000000474,1748163600000,1,0,10059
019a0000-0000-7000-8000-000000000516,1748163600000,3,2,6812
019a0000-0000-7000-8000-000000000708,1748163600000,4,2,6139
019a0000-0000-7000-8000-000000000733,1748163600000,3,2,6040
019a0000-0000-7000-8000-000000000797,1748163600000,2,2,14358
019a0000-0000-7000-8000-000000000148,1748250000000,3,2,5739
019a0000-0000-7000-8000-000000000160,1748250000000,1,0,8329
019a0000-0000-7000-8000-000000000257,1748250000000,3,2,8737
019a0000-0000-7000-8000-000000000262,1748250000000,3,2,6359
019a0000-0000-7000-8000-000000000318,1748250000000,1,2,3117
019a0000-0000-7000-8000-000000000367,1748250000000,3,3,7280
019a0000-0000-7000-8000-000000000406,1748250000000,3,2,3495
019a0000-0000-7000-8000-000000000419,1748250000000,1,2,9776
019a0000-0000-7000-8000-000000000474,1748250000000,4,3,7974
019a0000-0000-7000-8000-000000000523,1748250000000,3,2,11726
019a0000-0000-7000-8000-000000000634,1748250000000,1,2,11817
019a0000-0000-7000-8000-000000000037,1748336400000,2,2,14702
019a0000-0000-7000-8000-000000000044,1748336400000,3,2,9926
019a0000-0000-7000-8000-000000000111,1748336400000,3,2,13277
019a0000-0000-7000-8000-000000000160,1748336400000,3,3,8496
019a0000-0000-7000-8000-000000000195,1748336400000,3,0,3297
019a0000-0000-7000-8000-000000000350,1748336400000,3,0,10873
019a0000-0000-7000-8000-000000000387,1748336400000,2,0,5082
019a0000-0000-7000-8000-000000000419,1748336400000,2,3,12585
019a0000-0000-7000-8000-000000000528,1748336400000,3,2,6380
019a0000-0000-7000-8000-000000000634,1748336400000,3,3,9329
019a0000-0000-7000-8000-000000000078,1748422800000,4,0,3365
019a0000-0000-7000-8000-000000000085,1748422800000,3,0,3393
019a0000-0000-7000-8000-000000000246,1748422800000,1,0,9259
019a0000-0000-7000-8000-000000000281,1748422800000,3,2,9467
019a0000-0000-7000-8000-000000000308,1748422800000,2,2,7322
019a0000-0000-7000-8000-000000000318,1748422800000,3,3,8218
019a0000-0000-7000-8000-000000000563,1748422800000,3,2,11770
019a0000-0000-7000-8000-000000000699,1748422800000,3,2,12588
019a0000-0000-7000-8000-000000000195,1748509200000,3,2,13930
019a0000-0000-7000-8000-000000000246,1748509200000,2,3,3116
019a0000-0000-7000-8000-000000000276,1748509200000,2,2,4712
019a0000-0000-7000-8000-000000000350,1748509200000,2,2,3318
019a0000-0000-7000-8000-000000000387,1748509200000,1,2,12837
019a0000-0000-7000-8000-000000000608,1748509200000,3,0,4505
019a0000-0000-7000-8000-000000000679,1748509200000,3,0,6641
019a0000-0000-7000-8000-000000000085,1748595600000,3,2,7447
019a0000-0000-7000-8000-000000000387,1748595600000,3,3,6720
019a0000-0000-7000-8000-000000000394,1748595600000,3,0,9063
019a0000-0000-7000-8000-000000000419,1748595600000,3,2,13758
019a0000-0000-7000-8000-000000000471,1748595600000,2,2,3465
019a0000-0000-7000-8000-000000000535,1748595600000,1,0,5815
019a0000-0000-7000-8000-000000000542,1748595600000,2,2,14139
019a0000-0000-7000-8000-000000000653,1748595600000,3,2,3666
019a0000-0000-7000-8000-000000000662,1748595600000,3,2,8572
019a0000-0000-7000-8000-000000000784,1748595600000,3,0,11673
019a0000-0000-7000-8000-000000000305,1748682000000,3,2,7304
019a0000-0000-7000-8000-000000000311,1748682000000,3,2,6679
019a0000-0000-7000-8000-000000000367,1748682000000,1,2,8616
019a0000-0000-7000-8000-000000000468,1748682000000,3,0,7845
019a0000-0000-7000-8000-000000000535,1748682000000,2,3,7111
019a0000-0000-7000-8000-000000000608,1748682000000,3,2,11972
019a0000-0000-7000-8000-000000000657,1748682000000,2,0,12757
019a0000-0000-7000-8000-000000000679,1748682000000,3,2,3625
019a0000-0000-7000-8000-000000000098,1748768400000,2,2,12104
019a0000-0000-7000-8000-000000000160,1748768400000,3,2,14855
019a0000-0000-7000-8000-000000000167,1748768400000,3,2,12223
019a0000-0000-7000-8000-000000000246,1748768400000,2,2,12240
019a0000-0000-7000-8000-000000000367,1748768400000,1,3,14096
019a0000-0000-7000-8000-000000000394,1748768400000,3,2,8204
019a0000-0000-7000-8000-000000000454,1748768400000,3,2,7010
019a0000-0000-7000-8000-000000000634,1748768400000,2,2,11693
019a0000-0000-7000-8000-000000000645,1748768400000,1,0,9497
019a0000-0000-7000-8000-000000000718,1748768400000,3,0,4474
019a0000-0000-7000-8000-000000000784,1748768400000,2,2,9264
019a0000-0000-7000-8000-000000000078,1748854800000,2,2,5614
019a0000-0000-7000-8000-000000000241,1748854800000,2,2,4278
019a0000-0000-7000-8000-000000000359,1748854800000,1,2,4012
019a0000-0000-7000-8000-000000000367,1748854800000,3,3,6928
019a0000-0000-7000-8000-000000000381,1748854800000,3,0,4141
019a0000-0000-7000-8000-000000000407,1748854800000,3,2,13545
019a0000-0000-7000-8000-000000000458,1748854800000,1,2,9690
019a0000-0000-7000-8000-000000000468,1748854800000,3,2,5841
019a0000-0000-7000-8000-000000000477,1748854800000,1,0,9752
019a0000-0000-7000-8000-000000000488,1748854800000,1,0,7510
019a0000-0000-7000-8000-000000000645,1748854800000,2,3,7058
019a0000-0000-7000-8000-000000000657,1748854800000,2,2,6440
019a0000-0000-7000-8000-000000000026,1748941200000,3,2,11051
019a0000-0000-7000-8000-000000000119,1748941200000,3,0,14282
019a0000-0000-7000-8000-000000000164,1748941200000,2,2,6141
019a0000-0000-7000-8000-000000000387,1748941200000,1,2,13725
019a0000-0000-7000-8000-000000000477,1748941200000,1,3,8447
019a0000-0000-7000-8000-000000000488,1748941200000,1,3,9243
019a0000-0000-7000-8000-000000000507,1748941200000,3,2,9828
019a0000-0000-7000-8000-000000000535,1748941200000,2,2,11783
019a0000-0000-7000-8000-000000000580,1748941200000,2,2,13724
019a0000-0000-7000-8000-000000000718,1748941200000,1,2,13408
019a0000-0000-7000-8000-000000000080,1749027600000,3,0,6050
019a0000-0000-7000-8000-000000000353,1749027600000,2,0,11188
019a0000-0000-7000-8000-000000000356,1749027600000,1,0,9592
019a0000-0000-7000-8000-000000000359,1749027600000,3,3,3135
019a0000-0000-7000-8000-000000000367,1749027600000,2,2,13023
019a0000-0000-7000-8000-000000000381,1749027600000,2,2,5544
019a0000-0000-7000-8000-000000000387,1749027600000,1,3,6769
019a0000-0000-7000-8000-000000000433,1749027600000,3,2,6368
019a0000-0000-7000-8000-000000000477,1749027600000,1,3,9114
019a0000-0000-7000-8000-000000000488,1749027600000,3,3,10758
019a0000-0000-7000-8000-000000000718,1749027600000,3,3,3919
019a0000-0000-7000-8000-000000000760,1749027600000,3,2,13927
019a0000-0000-7000-8000-000000000778,1749027600000,3,2,12260
019a0000-0000-7000-8000-000000000785,1749027600000,3,2,11088
019a0000-0000-7000-8000-000000000082,1749114000000,3,0,11181
019a0000-0000-7000-8000-000000000119,1749114000000,3,2,6457
019a0000-0000-7000-8000-000000000135,1749114000000,3,0,11944
019a0000-0000-7000-8000-000000000240,1749114000000,1,2,9492
019a0000-0000-7000-8000-000000000257,1749114000000,3,2,7669
019a0000-0000-7000-8000-000000000356,1749114000000,3,3,11780
019a0000-0000-7000-8000-000000000387,1749114000000,1,3,9905
019a0000-0000-7000-8000-000000000458,1749114000000,3,3,10425
019a0000-0000-7000-8000-000000000474,1749114000000,1,2,6335
019a0000-0000-7000-8000-000000000477,1749114000000,3,3,10428
019a0000-0000-7000-8000-000000000620,1749114000000,2,2,4411
019a0000-0000-7000-8000-000000000627,1749114000000,3,0,12082
019a0000-0000-7000-8000-000000000645,1749114000000,3,2,6578
